word,weighted_share_after,book_mentions,weighted_share_before,era_transition,share_change
starts,0.0004512111444539522,99.0,0.0003071910423334315,1997-2008 to 2009-2013,0.00014402010212052066
piece,0.00022954366639633551,46.0,8.561123883871464e-05,1997-2008 to 2009-2013,0.00014393242755762086
late,0.00043830305808617505,96.0,0.0002944360947815118,1997-2008 to 2009-2013,0.00014386696330466323
elena,0.00018724736474895517,8.0,4.354512390441973e-05,1997-2008 to 2009-2013,0.00014370224084453545
attraction,0.0002084378542482242,46.0,6.543509124338107e-05,1997-2008 to 2009-2013,0.00014300276300484313
maybe,0.00034852560203157355,63.0,0.00020589028550546792,1997-2008 to 2009-2013,0.00014263531652610562
justin,0.00014999769702194035,15.0,7.407769336593588e-06,1997-2008 to 2009-2013,0.00014258992768534677
same,0.0007427859009834213,151.0,0.000600400302893468,1997-2008 to 2009-2013,0.0001423855980899533
humanity,0.0003551806979995718,75.0,0.00021291161372967172,1997-2008 to 2009-2013,0.00014226908426990008
pain,0.0002614646480918208,53.0,0.00011941871894346432,1997-2008 to 2009-2013,0.0001420459291483565
luce,0.00014891421167097032,7.0,7.66738341660487e-06,1997-2008 to 2009-2013,0.00014124682825436544
soon,0.0013404224765610243,288.0,0.0011996353482163094,1997-2008 to 2009-2013,0.00014078712834471492
nate,0.00014858193478807383,12.0,8.31630738591957e-06,1997-2008 to 2009-2013,0.00014026562740215425
number,0.00032513436963748976,42.0,0.00018494868183092217,1997-2008 to 2009-2013,0.0001401856878065676
taken,0.0005660237818679753,120.0,0.00042621181581130714,1997-2008 to 2009-2013,0.0001398119660566682
nearly,0.00031672321446901545,68.0,0.00017697862289945803,1997-2008 to 2009-2013,0.00013974459156955741
needs,0.0005890309496124312,113.0,0.00044933346145299317,1997-2008 to 2009-2013,0.000139697488159438
killer,0.00044994783083388777,72.0,0.00031053276971925033,1997-2008 to 2009-2013,0.00013941506111463743
quickly,0.0004026332600320879,90.0,0.00026403992574223497,1997-2008 to 2009-2013,0.0001385933342898529
evie,0.0001675258331150481,9.0,2.9142873248679107e-05,1997-2008 to 2009-2013,0.000138382959866369
spent,0.0002731891808771916,61.0,0.00013490046108541085,1997-2008 to 2009-2013,0.00013828871979178076
glass,0.0003027396008749561,40.0,0.00016481892692082268,1997-2008 to 2009-2013,0.0001379206739541334
raven,0.0003253803159884607,26.0,0.0001874880679293358,1997-2008 to 2009-2013,0.00013789224805912492
need,0.0006931152855921093,134.0,0.000555263172514911,1997-2008 to 2009-2013,0.00013785211307719837
gabriel,0.0001676200749252845,23.0,3.07469942115924e-05,1997-2008 to 2009-2013,0.0001368730807136921
existence,0.00034390662788420697,74.0,0.00020710638920872672,1997-2008 to 2009-2013,0.00013680023867548025
unravel,0.0002483432136774361,55.0,0.00011155663070888128,1997-2008 to 2009-2013,0.0001367865829685548
despite,0.00035360526355039993,73.0,0.00021687179788052678,1997-2008 to 2009-2013,0.00013673346566987315
sadie,0.00013652741417988795,7.0,0.0,1997-2008 to 2009-2013,0.00013652741417988795
seen,0.0005001920535973493,107.0,0.00036391023531608937,1997-2008 to 2009-2013,0.00013628181828125995
crush,0.0002568829319800092,52.0,0.00012074259996294787,1997-2008 to 2009-2013,0.00013614033201706134
emma,0.00032037117151704103,24.0,0.00018447062535086587,1997-2008 to 2009-2013,0.00013590054616617516
destiny,0.0009394759769324094,170.0,0.0008037125422930913,1997-2008 to 2009-2013,0.00013576343463931803
lena,0.00017414169628445042,16.0,3.851342198342335e-05,1997-2008 to 2009-2013,0.00013562827430102707
falls,0.0004239470710741531,83.0,0.00028907238191575274,1997-2008 to 2009-2013,0.00013487468915840037
path,0.00040852208252975763,81.0,0.00027424389563154064,1997-2008 to 2009-2013,0.000134278186898217
holds,0.0004345794093844473,82.0,0.0003009900058432485,1997-2008 to 2009-2013,0.00013358940354119876
instruments,0.00014357145036919536,16.0,1.025185532973418e-05,1997-2008 to 2009-2013,0.0001333195950394612
ivy,0.00017093225690728515,13.0,3.863410603768593e-05,1997-2008 to 2009-2013,0.00013229815086959922
quite,0.0003393807880895024,74.0,0.00020718381083778732,1997-2008 to 2009-2013,0.0001321969772517151
isn't,0.0006941628994239229,135.0,0.000562158710799391,1997-2008 to 2009-2013,0.00013200418862453192
darkest,0.000279134323997729,53.0,0.0001478567274004551,1997-2008 to 2009-2013,0.00013127759659727387
tristan,0.00017542351256342347,17.0,4.470091476114714e-05,1997-2008 to 2009-2013,0.00013072259780227632
government,0.0003249769782188663,64.0,0.00019448409547299632,1997-2008 to 2009-2013,0.00013049288274586998
cahill,0.0001563368931277156,19.0,2.598106771931164e-05,1997-2008 to 2009-2013,0.00013035582540840397
hunted,0.00025586665940440764,56.0,0.00012719835785570421,1997-2008 to 2009-2013,0.00012866830154870343
magnus,0.00017036762021111165,14.0,4.238833946534113e-05,1997-2008 to 2009-2013,0.0001279792807457705
wake,0.00020602327681787285,42.0,7.847069782999408e-05,1997-2008 to 2009-2013,0.00012755257898787876
scarlet,0.00014431604760718856,13.0,1.6906740953852833e-05,1997-2008 to 2009-2013,0.0001274093066533357
aria,0.00013503098014072036,9.0,7.66738341660487e-06,1997-2008 to 2009-2013,0.00012736359672411548
jane,0.00015817114309441913,17.0,3.0970923150100345e-05,1997-2008 to 2009-2013,0.00012720021994431878
staying,0.00015718498164023632,33.0,3.0263030495778305e-05,1997-2008 to 2009-2013,0.000126921951144458
society,0.0005782089504299443,97.0,0.0004522215126203377,1997-2008 to 2009-2013,0.00012598743780960653
prepared,0.00020737100321858998,45.0,8.179271479918979e-05,1997-2008 to 2009-2013,0.00012557828841940018
embrace,0.0001988438712885949,41.0,7.383229682221304e-05,1997-2008 to 2009-2013,0.00012501157446638187
saving,0.00025684673780172973,51.0,0.00013267480825808773,1997-2008 to 2009-2013,0.000124171929543642
lia,0.0001472623939276869,16.0,2.326185807808409e-05,1997-2008 to 2009-2013,0.0001240005358496028
kane,0.00012388319175136238,10.0,0.0,1997-2008 to 2009-2013,0.00012388319175136238
conclusion,0.00031994796014765567,64.0,0.00019609737614707662,1997-2008 to 2009-2013,0.00012385058400057904
visions,0.00031844732218944024,55.0,0.00019489551469293651,1997-2008 to 2009-2013,0.00012355180749650373
closest,0.0001646782797289737,34.0,4.1131977194807456e-05,1997-2008 to 2009-2013,0.00012354630253416624
dreams,0.0008586606718261544,161.0,0.0007351403555420712,1997-2008 to 2009-2013,0.00012352031628408324
ability,0.0005356643178319324,109.0,0.0004121509434094569,1997-2008 to 2009-2013,0.00012351337442247545
whom,0.0003440438976326445,71.0,0.00022089946201445942,1997-2008 to 2009-2013,0.0001231444356181851
ally,0.00019580485220732651,36.0,7.292308373901487e-05,1997-2008 to 2009-2013,0.00012288176846831164
curse,0.0005587137081574827,88.0,0.0004360479836687073,1997-2008 to 2009-2013,0.0001226657244887754
happens,0.0004098034051933988,91.0,0.0002873828597681075,1997-2008 to 2009-2013,0.0001224205454252913
year-old,0.00038053839119163804,81.0,0.00025841358888404665,1997-2008 to 2009-2013,0.0001221248023075914
adult,0.00030269250214400646,67.0,0.00018057126698807816,1997-2008 to 2009-2013,0.0001221212351559283
devices,0.00013859384143235387,17.0,1.679229501962229e-05,1997-2008 to 2009-2013,0.00012180154641273157
were,0.0009560791096285331,175.0,0.0008343316994952762,1997-2008 to 2009-2013,0.00012174741013325696
turns,0.0007048714331114804,154.0,0.0005837250038433046,1997-2008 to 2009-2013,0.00012114642926817584
fae,0.00012088608001506874,14.0,0.0,1997-2008 to 2009-2013,0.00012088608001506874
though,0.0007820948400142426,142.0,0.0006615077527560882,1997-2008 to 2009-2013,0.00012058708725815439
struggling,0.00024476884638809657,51.0,0.00012432620982966448,1997-2008 to 2009-2013,0.00012044263655843209
damen,0.00012003239276205956,6.0,0.0,1997-2008 to 2009-2013,0.00012003239276205956
emotions,0.0001745676083692924,38.0,5.454434347064642e-05,1997-2008 to 2009-2013,0.00012002326489864599
realize,0.00032806156897598746,67.0,0.00020809258042402517,1997-2008 to 2009-2013,0.0001199689885519623
aaron,0.00011978917734274925,10.0,0.0,1997-2008 to 2009-2013,0.00011978917734274925
accept,0.00019232062832740308,41.0,7.294148492882186e-05,1997-2008 to 2009-2013,0.00011937914339858121
eternity,0.00018158594485307607,34.0,6.231558141293279e-05,1997-2008 to 2009-2013,0.00011927036344014328
chase,0.0001751314842582912,26.0,5.588113212573522e-05,1997-2008 to 2009-2013,0.000119250352132556
wicked,0.0003052408101985801,55.0,0.00018607176865476104,1997-2008 to 2009-2013,0.00011916904154381908
keeping,0.00034320930759607293,72.0,0.0002241606986413851,1997-2008 to 2009-2013,0.00011904860895468783
celestra,0.00011893708152592624,4.0,0.0,1997-2008 to 2009-2013,0.00011893708152592624
senior,0.00018082790269079965,39.0,6.297830635403095e-05,1997-2008 to 2009-2013,0.0001178495963367687
willing,0.00032397978383539417,66.0,0.00020620088611642443,1997-2008 to 2009-2013,0.00011777889771896974
virus,0.00016134216354988682,26.0,4.3639858631433925e-05,1997-2008 to 2009-2013,0.00011770230491845289
ren,0.00013907434487140717,17.0,2.152679678372508e-05,1997-2008 to 2009-2013,0.00011754754808768208
follow,0.0004218693712330432,91.0,0.0003047351560480186,1997-2008 to 2009-2013,0.00011713421518502455
seth,0.00023843623050611026,29.0,0.00012130203070766263,1997-2008 to 2009-2013,0.00011713419979844762
consequences,0.00026409593370827866,57.0,0.00014701061567039023,1997-2008 to 2009-2013,0.00011708531803788843
attention,0.00027039394119848114,60.0,0.00015461423371817732,1997-2008 to 2009-2013,0.00011577970748030382
hazel,0.00011577745146033202,8.0,0.0,1997-2008 to 2009-2013,0.00011577745146033202
matters,0.0002312303999746957,49.0,0.00011546984606544031,1997-2008 to 2009-2013,0.00011576055390925538
liam,0.00013855522093452591,16.0,2.282067011034931e-05,1997-2008 to 2009-2013,0.00011573455082417661
sun,0.0002157957650727987,40.0,0.00010079700157364968,1997-2008 to 2009-2013,0.00011499876349914902
longer,0.00035020545904931475,73.0,0.00023545975330993484,1997-2008 to 2009-2013,0.00011474570573937991
kaylee,0.00011446516329508477,8.0,0.0,1997-2008 to 2009-2013,0.00011446516329508477
country,0.00045239978882516234,79.0,0.00033799159791352424,1997-2008 to 2009-2013,0.0001144081909116381
alpha,0.00014297443953591426,18.0,2.8862410410599767e-05,1997-2008 to 2009-2013,0.0001141120291253145
choose,0.0004528684596182373,98.0,0.0003392378680998478,1997-2008 to 2009-2013,0.00011363059151838948
birthday,0.00041262974508168095,79.0,0.0002990366329841783,1997-2008 to 2009-2013,0.00011359311209750266
safety,0.00026925744070345573,52.0,0.00015573715103620124,1997-2008 to 2009-2013,0.0001135202896672545
sister,0.000924963563130999,166.0,0.0008116836619018236,1997-2008 to 2009-2013,0.00011327990122917536
fade,0.00013705048050115728,21.0,2.385101883941954e-05,1997-2008 to 2009-2013,0.00011319946166173774
tragedy,0.00024921782847983376,52.0,0.00013604612604905262,1997-2008 to 2009-2013,0.00011317170243078115
tries,0.00038749643952840193,84.0,0.00027442601684523726,1997-2008 to 2009-2013,0.00011307042268316467
fell,0.00017553385201542456,34.0,6.255661916757966e-05,1997-2008 to 2009-2013,0.0001129772328478449
surviving,0.0001860521946330312,38.0,7.340371287108896e-05,1997-2008 to 2009-2013,0.00011264848176194225
imagined,0.00045142176704604666,96.0,0.00033885425828002804,1997-2008 to 2009-2013,0.00011256750876601862
han,0.000211370636506946,9.0,9.906277226421497e-05,1997-2008 to 2009-2013,0.00011230786424273103
infernal,0.00011987774294337421,15.0,7.716615624826213e-06,1997-2008 to 2009-2013,0.000112161127318548
skyclan,0.00011188941652186013,6.0,0.0,1997-2008 to 2009-2013,0.00011188941652186013
jace,0.00015340655384377087,5.0,4.201283432659679e-05,1997-2008 to 2009-2013,0.00011139371951717408
met,0.0003612756395434581,74.0,0.00024992167980230555,1997-2008 to 2009-2013,0.00011135395974115256
line,0.00033840044065279077,72.0,0.00022732840087110083,1997-2008 to 2009-2013,0.00011107203978168994
rhine,0.00011099087542232546,3.0,0.0,1997-2008 to 2009-2013,0.00011099087542232546
nikki,0.00012752748100234378,9.0,1.6714288349062997e-05,1997-2008 to 2009-2013,0.00011081319265328078
tear,0.00014301416176098548,31.0,3.230139844325122e-05,1997-2008 to 2009-2013,0.00011071276331773425
maggie,0.00015208789217973422,16.0,4.1467927916675146e-05,1997-2008 to 2009-2013,0.00011061996426305908
free,0.0005648657073599558,113.0,0.0004544133640763976,1997-2008 to 2009-2013,0.00011045234328355819
clockwork,0.00012640278529280278,14.0,1.6175961048502196e-05,1997-2008 to 2009-2013,0.00011022682424430058
enigmatic,0.0001677185939461198,36.0,5.778203669708818e-05,1997-2008 to 2009-2013,0.00010993655724903161
avery,0.00010956437191774001,7.0,0.0,1997-2008 to 2009-2013,0.00010956437191774001
bryn,0.00010950671513454795,5.0,0.0,1997-2008 to 2009-2013,0.00010950671513454795
church,0.00011571361793433384,18.0,6.397836902998924e-06,1997-2008 to 2009-2013,0.00010931578103133491
keeps,0.0003029630844330738,63.0,0.00019417735705204675,1997-2008 to 2009-2013,0.00010878572738102707
meant,0.0002724345932845194,58.0,0.00016397253201148103,1997-2008 to 2009-2013,0.00010846206127303835
scene,0.0001236881870212998,23.0,1.5636744369248675e-05,1997-2008 to 2009-2013,0.00010805144265205113
henry,0.0002803063818833445,28.0,0.00017227972961472664,1997-2008 to 2009-2013,0.00010802665226861789
lucas,0.00015865671423715788,16.0,5.069044558128042e-05,1997-2008 to 2009-2013,0.00010796626865587747
promise,0.00025858584203438317,43.0,0.0001508779311790167,1997-2008 to 2009-2013,0.00010770791085536646
destruction,0.00031387492854562685,68.0,0.00020633227080833123,1997-2008 to 2009-2013,0.00010754265773729561
diaries,0.00017075833485103966,17.0,6.369409944954908e-05,1997-2008 to 2009-2013,0.00010706423540149058
caught,0.00046978473279788146,98.0,0.00036308315415118384,1997-2008 to 2009-2013,0.00010670157864669762
outside,0.0004229019204749066,79.0,0.00031657771664857367,1997-2008 to 2009-2013,0.00010632420382633291
recommended,0.00010577308039356502,24.0,0.0,1997-2008 to 2009-2013,0.00010577308039356502
odds,0.00021267048701126666,44.0,0.0001069914156300841,1997-2008 to 2009-2013,0.00010567907138118257
including,0.0005333153141315633,109.0,0.00042781023449937195,1997-2008 to 2009-2013,0.0001055050796321914
smith,0.00015790469873734055,26.0,5.242521455551344e-05,1997-2008 to 2009-2013,0.00010547948418182712
zombies,0.0001404016689776081,25.0,3.507920287113263e-05,1997-2008 to 2009-2013,0.00010532246610647547
mother,0.0016398101526711505,264.0,0.001534710556971376,1997-2008 to 2009-2013,0.00010509959569977444
violent,0.00027137341185289726,59.0,0.0001663211813983266,1997-2008 to 2009-2013,0.00010505223045457067
cursed,0.0002451482962162026,48.0,0.0001402067645199605,1997-2008 to 2009-2013,0.0001049415316962421
teen,0.00030205290390484624,67.0,0.00019739887205214197,1997-2008 to 2009-2013,0.00010465403185270426
hot,0.00030487917073065155,62.0,0.00020033763428263895,1997-2008 to 2009-2013,0.0001045415364480126
content,0.0001201112189430755,26.0,1.5616353674533017e-05,1997-2008 to 2009-2013,0.00010449486526854249
murdered,0.0003082858664999614,67.0,0.000204057723358417,1997-2008 to 2009-2013,0.0001042281431415444
mind,0.0005897204934671172,123.0,0.00048623325542844134,1997-2008 to 2009-2013,0.00010348723803867583
worst,0.000396491356241862,79.0,0.00029357455860144874,1997-2008 to 2009-2013,0.00010291679764041323
ari,0.00013804097004493376,9.0,3.51568003370145e-05,1997-2008 to 2009-2013,0.00010288416970791925
die,0.001161858162708577,168.0,0.0010590134094448855,1997-2008 to 2009-2013,0.0001028447532636916
lot,0.0002981079616019098,63.0,0.0001952774384286946,1997-2008 to 2009-2013,0.00010283052317321519
enemies,0.0006733880191950696,133.0,0.0005705814757019173,1997-2008 to 2009-2013,0.00010280654349315228
clues,0.00030227614835625326,47.0,0.00019953895854716826,1997-2008 to 2009-2013,0.000102737189809085
athena,0.00013695174478286546,12.0,3.432695028240793e-05,1997-2008 to 2009-2013,0.00010262479450045753
cure,0.0002615993713322646,51.0,0.0001591546063474381,1997-2008 to 2009-2013,0.00010244476498482647
truths,0.0001534667005879119,31.0,5.112262579039444e-05,1997-2008 to 2009-2013,0.00010234407479751746
finale,0.00012676990790213777,24.0,2.4585887247885607e-05,1997-2008 to 2009-2013,0.00010218402065425216
stand,0.00027862227587058106,55.0,0.0001764571582648655,1997-2008 to 2009-2013,0.00010216511760571557
rosie,0.00010211079780726682,9.0,0.0,1997-2008 to 2009-2013,0.00010211079780726682
couldn't,0.0001973721125776132,41.0,9.526602776632314e-05,1997-2008 to 2009-2013,0.00010210608481129007
changes,0.000459008217202996,93.0,0.00035696321378296525,1997-2008 to 2009-2013,0.00010204500342003074
maze,0.00013820156921060545,13.0,3.62020267669329e-05,1997-2008 to 2009-2013,0.00010199954244367255
road,0.0002799059120104082,44.0,0.000178084566616515,1997-2008 to 2009-2013,0.00010182134539389321
making,0.00042051473705516373,83.0,0.00031882021481825123,1997-2008 to 2009-2013,0.00010169452223691251
sixteen,0.00020920862752131855,44.0,0.00010772866255689017,1997-2008 to 2009-2013,0.00010147996496442839
willow,0.00015072216755276628,11.0,4.983357179729598e-05,1997-2008 to 2009-2013,0.0001008885957554703
earth,0.0009610953333844169,168.0,0.0008603183328848682,1997-2008 to 2009-2013,0.00010077700049954867
hunting,0.0002139068274946361,41.0,0.00011350552388194505,1997-2008 to 2009-2013,0.00010040130361269106
choices,0.00021522073286948278,45.0,0.0001150834847377271,1997-2008 to 2009-2013,0.00010013724813175568
kylie,0.000100010526186968,6.0,0.0,1997-2008 to 2009-2013,0.000100010526186968
brothers,0.00036889777350992823,61.0,0.0002691777980686321,1997-2008 to 2009-2013,9.971997544129611e-05
vincent,9.971033722847265e-05,10.0,0.0,1997-2008 to 2009-2013,9.971033722847265e-05
biggest,0.00021126424631284787,43.0,0.00011157547186543971,1997-2008 to 2009-2013,9.968877444740817e-05
cassie,0.0001161997134525101,9.0,1.6854548375890343e-05,1997-2008 to 2009-2013,9.934516507661975e-05
olympus,0.0001557119116117592,24.0,5.644060779362151e-05,1997-2008 to 2009-2013,9.927130381813769e-05
persephone,0.00011351369787532355,13.0,1.425473710809576e-05,1997-2008 to 2009-2013,9.92589607672278e-05
sworn,0.00019034718889673105,40.0,9.128893892151756e-05,1997-2008 to 2009-2013,9.905824997521349e-05
shift,0.00013011109987268545,18.0,3.107892134603337e-05,1997-2008 to 2009-2013,9.903217852665208e-05
elite,0.00026415403108715515,55.0,0.00016564453941462224,1997-2008 to 2009-2013,9.850949167253292e-05
