first_publish_year,theme_label,weighted_popularity,book_count,year_weighted_popularity,popularity_share,scenario
2008,Mythology Adventure,52.8953736443087,13,1987.9078994702386,0.026608563534761792,all_books
2008,Paranormal / Supernatural,357.1172351018668,95,1987.9078994702386,0.1796447587924147,all_books
2008,Paranormal Romance,187.18753796063882,58,1987.9078994702386,0.09416308371757202,all_books
2008,Romantasy,43.216668612900264,12,1987.9078994702386,0.021739774073244116,all_books
2008,Science Fiction,335.0227141825439,84,1987.9078994702386,0.16853029975474454,all_books
2009,Dystopian / Post-Apocalyptic,121.0097097242684,34,2392.7944117772345,0.05057254778290339,all_books
2009,Epic / High Fantasy,332.60188868510767,79,2392.7944117772345,0.1390014482849237,all_books
2009,Middle Grade Fantasy,531.7977066744006,125,2392.7944117772345,0.22224964420550067,all_books
2009,Mythology Adventure,100.31255463241436,23,2392.7944117772345,0.041922763668571,all_books
2009,Paranormal / Supernatural,594.9500584430746,160,2392.7944117772345,0.24864236372116014,all_books
2009,Paranormal Romance,332.7551526407899,104,2392.7944117772345,0.1390655005724616,all_books
2009,Romantasy,36.22247551149283,12,2392.7944117772345,0.0151381478213119,all_books
2009,Science Fiction,343.1448654656863,93,2392.7944117772345,0.1434075839431677,all_books
2010,Dystopian / Post-Apocalyptic,170.27895581974155,55,3206.579706374019,0.053102985552257474,all_books
2010,Epic / High Fantasy,330.33447333492296,81,3206.579706374019,0.10301770221968477,all_books
2010,Middle Grade Fantasy,682.7247491572886,156,3206.579706374019,0.21291369985289077,all_books
2010,Mythology Adventure,133.9389025857529,34,3206.579706374019,0.04177002128452007,all_books
2010,Paranormal / Supernatural,786.6500328865039,228,3206.579706374019,0.24532371090692237,all_books
2010,Paranormal Romance,555.0756828164513,177,3206.579706374019,0.17310521915705862,all_books
2010,Romantasy,60.61237520331727,17,3206.579706374019,0.018902500718392362,all_books
2010,Science Fiction,486.9645345700408,127,3206.579706374019,0.15186416030827357,all_books
2011,Dystopian / Post-Apocalyptic,351.03596675873325,119,4449.673344758188,0.07889027790596387,all_books
2011,Epic / High Fantasy,488.7488792077697,120,4449.673344758188,0.10983927163631606,all_books
2011,Middle Grade Fantasy,519.8604807260904,113,4449.673344758188,0.11683115600800165,all_books
2011,Mythology Adventure,306.11553856352714,62,4449.673344758188,0.06879505861349078,all_books
2011,Paranormal / Supernatural,1132.972785693148,350,4449.673344758188,0.2546193165005729,all_books
2011,Paranormal Romance,834.122897996816,286,4449.673344758188,0.18745710827951695,all_books
2011,Romantasy,108.06991686520712,30,4449.673344758188,0.024287157391568042,all_books
2011,Science Fiction,708.7468789468969,204,4449.673344758188,0.1592806536645698,all_books
2012,Dystopian / Post-Apocalyptic,528.0209575152523,174,4742.257471266391,0.11134379790944746,all_books
2012,Epic / High Fantasy,532.9809142467757,127,4742.257471266391,0.11238970416012574,all_books
2012,Middle Grade Fantasy,562.319226573842,126,4742.257471266391,0.11857627511390226,all_books
2012,Mythology Adventure,290.30306176193943,66,4742.257471266391,0.06121621685893317,all_books
2012,Paranormal / Supernatural,1082.2214779898688,336,4742.257471266391,0.2282080811822451,all_books
2012,Paranormal Romance,770.6029489501897,269,4742.257471266391,0.16249707098767138,all_books
2012,Romantasy,129.3896511398544,38,4742.257471266391,0.02728440029328515,all_books
2012,Science Fiction,846.4192330886682,243,4742.257471266391,0.17848445349438968,all_books
2013,Dystopian / Post-Apocalyptic,497.7072717927216,163,3786.254621377645,0.13145108334305014,all_books
2013,Epic / High Fantasy,318.1422978450016,75,3786.254621377645,0.0840255951220851,all_books
2013,Middle Grade Fantasy,495.1409986087811,103,3786.254621377645,0.13077329660112028,all_books
2013,Mythology Adventure,256.5197077994272,53,3786.254621377645,0.06775025280948786,all_books
2013,Paranormal / Supernatural,893.6807150712312,263,3786.254621377645,0.23603291496176812,all_books
2013,Paranormal Romance,547.367204368287,193,3786.254621377645,0.14456692935487925,all_books
2013,Romantasy,75.57024304455881,20,3786.254621377645,0.01995910222674413,all_books
2013,Science Fiction,702.1261828476366,213,3786.254621377645,0.1854408255808652,all_books
2014,Dystopian / Post-Apocalyptic,419.17347079380556,130,2937.982450295114,0.14267391922361566,all_books
2014,Epic / High Fantasy,375.3971470082398,90,2937.982450295114,0.1277737880873087,all_books
2014,Middle Grade Fantasy,389.2847887187312,87,2937.982450295114,0.13250071955999204,all_books
2014,Mythology Adventure,109.91466560979865,29,2937.982450295114,0.03741161408188737,all_books
2014,Paranormal / Supernatural,604.75068103006,171,2937.982450295114,0.20583876563636863,all_books
2014,Paranormal Romance,349.91958589795087,121,2937.982450295114,0.11910200003502477,all_books
2014,Romantasy,92.47784972103432,26,2937.982450295114,0.03147665150680022,all_books
2014,Science Fiction,597.0642615154937,171,2937.982450295114,0.20322254186900263,all_books
2015,Dystopian / Post-Apocalyptic,320.14451354802486,100,2473.78544796665,0.12941482609624474,all_books
2015,Epic / High Fantasy,413.31969628946507,93,2473.78544796665,0.16707984786198693,all_books
2015,Middle Grade Fantasy,371.8049427836407,85,2473.78544796665,0.1502979747452428,all_books
2015,Mythology Adventure,86.58032514837919,21,2473.78544796665,0.03499912460862144,all_books
2015,Paranormal / Supernatural,513.2684821452164,137,2473.78544796665,0.2074830226554619,all_books
2015,Paranormal Romance,239.10266621046574,83,2473.78544796665,0.0966545689752514,all_books
2015,Romantasy,60.551704085276015,18,2473.78544796665,0.02447734670565187,all_books
2015,Science Fiction,469.01311775618194,131,2473.78544796665,0.18959328835153894,all_books
2016,Dystopian / Post-Apocalyptic,237.05179236798216,71,1792.535124135821,0.13224387582489605,all_books
2016,Epic / High Fantasy,414.49790360333947,93,1792.535124135821,0.2312355825123195,all_books
2016,Middle Grade Fantasy,342.9492590812185,77,1792.535124135821,0.19132080284705935,all_books
2016,Mythology Adventure,59.34878655987588,16,1792.535124135821,0.033108855587132696,all_books
2016,Paranormal / Supernatural,204.78496846489037,59,1792.535124135821,0.11424321102975149,all_books
2016,Paranormal Romance,85.96878695890159,33,1792.535124135821,0.047959331898919995,all_books
2016,Romantasy,65.41737137462079,18,1792.535124135821,0.03649433168354702,all_books
2016,Science Fiction,382.5162557249922,100,1792.535124135821,0.2133940086163739,all_books
2017,Dystopian / Post-Apocalyptic,134.30520560283838,41,1366.0141303568769,0.09831904562198825,all_books
2017,Epic / High Fantasy,319.3586807240371,75,1366.0141303568769,0.2337887095213307,all_books
2017,Middle Grade Fantasy,228.56969782181727,52,1366.0141303568769,0.16732601277126063,all_books
2017,Mythology Adventure,72.01407251312008,20,1366.0141303568769,0.052718395009798406,all_books
2017,Paranormal / Supernatural,148.6442935931614,43,1366.0141303568769,0.10881607319415317,all_books
2017,Paranormal Romance,60.67532398911976,22,1366.0141303568769,0.0444177864933711,all_books
2017,Romantasy,71.05210155800667,21,1366.0141303568769,0.05201417758353935,all_books
2017,Science Fiction,331.39475455477617,81,1366.0141303568769,0.2425997998045583,all_books
2018,Dystopian / Post-Apocalyptic,131.98235656333028,38,1131.59789017998,0.11663361845110773,all_books
2018,Epic / High Fantasy,253.19535426164336,55,1131.59789017998,0.2237502883832461,all_books
2018,Middle Grade Fantasy,221.71884204495672,50,1131.59789017998,0.19593430137068607,all_books
2018,Mythology Adventure,31.613279350479317,9,1131.59789017998,0.027936848968012167,all_books
2018,Paranormal / Supernatural,184.97708584691355,46,1131.59789017998,0.16346538593978208,all_books
2018,Paranormal Romance,53.27786128654619,18,1131.59789017998,0.04708197297723168,all_books
2018,Romantasy,44.58710182557009,14,1131.59789017998,0.03940189550766884,all_books
2018,Science Fiction,210.2460090005404,51,1131.59789017998,0.18579568840226532,all_books
2019,Dystopian / Post-Apocalyptic,86.27816407255641,28,739.6361044083654,0.11664947608468933,all_books
2019,Epic / High Fantasy,193.52351424656771,43,739.6361044083654,0.2616469275811882,all_books
2019,Middle Grade Fantasy,112.55263722346945,28,739.6361044083654,0.1521729895993926,all_books
2019,Mythology Adventure,31.213399218466666,8,739.6361044083654,0.042201021600256045,all_books
2019,Paranormal / Supernatural,58.32589937897643,15,739.6361044083654,0.07885756121333651,all_books
2019,Paranormal Romance,22.260258240404678,8,739.6361044083654,0.030096229899716224,all_books
2019,Romantasy,50.617588486589554,14,739.6361044083654,0.06843579996284598,all_books
2019,Science Fiction,184.86464354133452,46,739.6361044083654,0.24993999405857514,all_books
2020,Dystopian / Post-Apocalyptic,24.501893438000177,9,311.06138839141533,0.07876867509884869,all_books
