data_driven_era,book_share,rating_share,bbe_vote_share,series_flag,title_clean,primary_author
2014-2018,0.3809840425531915,0.9194877158368622,0.7832291543814129,series,Return to the Isle of the Lost,Melissa de la Cruz
2014-2018,0.3816489361702128,0.9197704668691344,0.7833470928175492,series,Reap the Shadows,Annette Marie
2014-2018,0.38231382978723405,0.9200524755562227,0.7834650312536856,standalone,SuperMutant Magic Academy,Jillian Tamaki
2014-2018,0.3829787234042553,0.9203344430019119,0.7835829696898219,series,Firewalker,Josephine Angelini
2014-2018,0.3836436170212766,0.9206152969298252,0.7837009081259583,series,The Remedy,Suzanne Young
2014-2018,0.38430851063829785,0.9208953672711556,0.7841726618705036,series,Darkstalker,Tui T. Sutherland
2014-2018,0.3849734042553192,0.9211739941635172,0.7842906003066399,standalone,Beauty and the Beast Novelization,Elizabeth Rudnick
2014-2018,0.38563829787234044,0.9214524973316814,0.7844085387427763,series,Mighty Jack,Ben Hatke
2014-2018,0.3863031914893617,0.9217306705686529,0.7846444156150489,series,Hunter,Mercedes Lackey
2014-2018,0.386968085106383,0.9220083901502342,0.7847623540511853,series,Impostors,Scott Westerfeld
2014-2018,0.38763297872340424,0.9222858210420217,0.7848802924873216,standalone,Damsel,Elana K. Arnold
2014-2018,0.3882978723404255,0.9225626745542217,0.784998230923458,series,Fall of Hades,Richard Paul Evans
2014-2018,0.38896276595744683,0.9228382495830495,0.7989149663875457,standalone,The Awakening: Fate in Motion,Suzanne Boisvert
2014-2018,0.3896276595744681,0.9231128760596977,0.799032904823682,standalone,Need,Joelle Charbonneau
2014-2018,0.39029255319148937,0.9233868014325612,0.7991508432598183,series,A Bond of Blood,Bella Forrest
2014-2018,0.39095744680851063,0.9236570563209042,0.7996225970043638,series,Frozen Charlotte,Alex Bell
2014-2018,0.3916223404255319,0.923926403898467,0.7997405354405,series,Seafire,Natalie C. Parker
2014-2018,0.39228723404255317,0.9241945967168547,0.7999764123127727,series,Reign of Shadows,Sophie Jordan
2014-2018,0.3929521276595745,0.924462624569646,0.8000943507489091,series,Kázání ohně,Francesca Haig
2014-2018,0.39361702127659576,0.9247304874568408,0.8002122891850454,series,The Dead House,Dawn Kurtagich
2014-2018,0.394281914893617,0.924997278067659,0.8003302276211818,series,Forever,Chanda Hahn
2014-2018,0.3949468085106383,0.9252635325402887,0.8004481660573181,series,The Keeper,David Baldacci
2014-2018,0.39561170212765956,0.9255289209435372,0.8005661044934544,series,Bumi,Tere Liye
2014-2018,0.3962765957446808,0.9257918348628393,0.8006840429295907,series,Fantasy of Flight,Kelly St. Clare
2014-2018,0.39694148936170215,0.9260533465745718,0.8009199198018634,standalone,Cuckoo Song,Frances Hardinge
2014-2018,0.3976063829787234,0.9263142396653178,0.8010378582379998,series,Username: Evie,Joe Sugg
2014-2018,0.3982712765957447,0.9265734831000995,0.8012737351102724,series,Paladin,Sally Slater
2014-2018,0.39893617021276595,0.9268326028106838,0.8013916735464087,series,The Gracekeepers,Kirsty Logan
2014-2018,0.3996010638297872,0.9270915163142727,0.8015096119825451,series,Exposure,Kathy Reichs
2014-2018,0.4002659574468085,0.9273498936796731,0.8016275504186815,series,The Traitor's Game,Jennifer A. Nielsen
2014-2018,0.4009308510638298,0.9276082298036744,0.8018634272909542,series,A is for Abstinence,Kelly Oram
2014-2018,0.4015957446808511,0.9278657410996937,0.8019813657270904,series,Reflection,Elizabeth Lim
2014-2018,0.40226063829787234,0.9281229637059192,0.8020993041632268,series,The Scorpion Rules,Erin Bow
2014-2018,0.4029255319148936,0.9283789078287723,0.8022172425993631,standalone,Hujan,Tere Liye
2014-2018,0.4035904255319149,0.92863464574463,0.8029248732161811,series,Story Thieves,James Riley
2014-2018,0.40425531914893614,0.9288889402115189,0.8030428116523175,series,Fire and Ice,Shannon Hale
2014-2018,0.40492021276595747,0.9291431521956096,0.8031607500884538,series,The Glass Sentence,S.E. Grove
2014-2018,0.40558510638297873,0.9293965805931174,0.8035145653968628,series,Don't Even Think About It,Sarah Mlynowski
2014-2018,0.40625,0.9296499265078267,0.8036325038329992,series,Savage Drift,Emmy Laybourne
2014-2018,0.40691489361702127,0.9299029837327425,0.8042221960136808,series,Beginnings: Obsidian & Onyx,Jennifer L. Armentrout
2014-2018,0.40757978723404253,0.930155133646878,0.8044580728859535,series,The Voicemail of Magnus Bane,Cassandra Clare
2014-2018,0.40824468085106386,0.9304067061814258,0.8045760113220899,series,Shadowsong,S. Jae-Jones
2014-2018,0.4089095744680851,0.9306581962331756,0.8046939497582262,series,The Mirror King,Jodi Meadows
2014-2018,0.4095744680851064,0.9309090676639387,0.8049298266304988,standalone,Sweep: The Story of a Girl and Her Monster,Jonathan Auxier
2014-2018,0.41023936170212766,0.931158495645733,0.8050477650666352,standalone,One Small Thing,Erin Watt
2014-2018,0.4109042553191489,0.9314074287307382,0.8052836419389079,blockbuster_franchise,Divergent Series Box Set,Veronica Roth
2014-2018,0.4115691489361702,0.931656238091546,0.8054015803750443,series,Resistance,C.J. Daugherty
2014-2018,0.4122340425531915,0.9319046762797618,0.8055195188111806,standalone,All Rise for the Honorable Perry T. Cook,Leslie Connor
2014-2018,0.4128989361702128,0.9321529082609822,0.805637457247317,series,The Cage,Megan Shepherd
2014-2018,0.41356382978723405,0.932400562862615,0.8057553956834532,series,Bring Me Their Hearts,Sara Wolf
2014-2018,0.4142287234042553,0.9326477638088576,0.8059912725557259,series,The Vanishing Throne,Elizabeth May
2014-2018,0.4148936170212766,0.9328937687545262,0.8061092109918623,series,Not Your Sidekick,C.B. Lee
2014-2018,0.41555851063829785,0.9331394437690019,0.8065809647364076,series,The Lost Continent,Tui T. Sutherland
2014-2018,0.4162234042553192,0.9333841702312983,0.8066989031725439,series,Spelled,Betsy Schow
2014-2018,0.41688829787234044,0.9336288554521954,0.8068168416086803,series,Island of Shipwrecks,Lisa McMann
2014-2018,0.4175531914893617,0.9338735406730926,0.8069347800448166,series,Stealing Snow,Danielle Paige
2014-2018,0.418218085106383,0.934115545203048,0.8071706569170892,series,The Darkest Legacy,Alexandra Bracken
2014-2018,0.41888297872340424,0.9343561062840344,0.807406533789362,series,Nearly Gone,Elle Cosimano
2014-2018,0.4195478723404255,0.9345953063988505,0.8075244722254983,series,Breaking Love,B.B. Reid
2014-2018,0.42021276595744683,0.9348341765824737,0.8078782875339073,series,Dark Tide,Jennifer Donnelly
2014-2018,0.4208776595744681,0.9350720569725184,0.8079962259700436,standalone,The Dead Girls of Hysteria Hall,Katie Alender
2014-2018,0.42154255319148937,0.9353097311555675,0.80811416440618,standalone,Dangerous,Shannon Hale
2014-2018,0.42220744680851063,0.9355462093380426,0.808467979714589,series,Undertow,Michael Buckley
2014-2018,0.4228723404255319,0.9357822338651274,0.8085859181507253,series,Denton Little's Deathdate,Lance Rubin
2014-2018,0.42353723404255317,0.9360179697024186,0.808821795022998,series,The Mark of the Dragonfly,Jaleigh Johnson
2014-2018,0.4242021276595745,0.9362533343671178,0.8090576718952707,standalone,A Skinful of Shadows,Frances Hardinge
2014-2018,0.42486702127659576,0.9364878329624357,0.8091756103314071,standalone,Vassa in the Night,Sarah Porter
2014-2018,0.425531914893617,0.936722084109359,0.8151904705743602,series,Toe to Toe,Deborah Leblanc
2014-2018,0.4261968085106383,0.9369560878078876,0.8153084090104965,standalone,The Cardboard Kingdom,Chad Sell
2014-2018,0.42686170212765956,0.9371898440580217,0.8154263474466329,series,Burning Glass,Kathryn Purdie
2014-2018,0.4275265957446808,0.9374230229285683,0.8158981011911782,series,A Mad Zombie Party,Gena Showalter
2014-2018,0.42819148936170215,0.9376562017991148,0.8161339780634509,series,Revelation,Randi Cooley Wilson
2014-2018,0.4288563829787234,0.9378893394282622,0.8163698549357236,series,Secret,Brigid Kemmerer
2014-2018,0.4295212765957447,0.9381215697466293,0.8164877933718598,series,White Raven,J.L. Weil
2014-2018,0.43018617021276595,0.938349717166485,0.8166057318079962,series,Wind Chime Café,Sophie Moss
2014-2018,0.4308510638297872,0.9385764211373718,0.8168416086802689,series,Menagerie,Rachel Vincent
2014-2018,0.4315159574468085,0.9388029189012631,0.8169595471164053,series,The Sorcerer Heir,Cinda Williams Chima
2014-2018,0.4321808510638298,0.9390289630097644,0.8170774855525416,standalone,The Glass Arrow,Kristen Simmons
2014-2018,0.4328457446808511,0.939254058566086,0.8173133624248142,series,Island of Graves,Lisa McMann
2014-2018,0.43351063829787234,0.9394790716396095,0.8175492392970869,series,Not Even Bones,Rebecca Schaeffer
2014-2018,0.4341755319148936,0.9397035485749446,0.8177851161693596,series,The Dark Calling,Kresley Cole
2014-2018,0.4348404255319149,0.9399277368204861,0.817903054605496,series,The Final Spark,Richard Paul Evans
2014-2018,0.43550531914893614,0.9401518425832293,0.8181389314777686,series,Because You'll Never Meet Me,Leah Thomas
2014-2018,0.43617021276595747,0.9403748348281966,0.8182568699139049,standalone,The Cure for Dreaming,Cat Winters
2014-2018,0.43683510638297873,0.9405976208661684,0.8183748083500413,series,Salt & Stone,Victoria Scott
2014-2018,0.4375,0.9408203656627411,0.8184927467861776,standalone,The Butterfly Project,Emma Scott
2014-2018,0.43816489361702127,0.9410425743211254,0.818610685222314,series,"She-Hulk, Volume 1: Law and Disorder",Charles Soule
2014-2018,0.43882978723404253,0.9412644118069177,0.8188465620945866,standalone,The Wolf Wilder,Katherine Rundell
2014-2018,0.43949468085106386,0.9414857543959207,0.819318315839132,series,Through the Dark,Alexandra Bracken
2014-2018,0.4401595744680851,0.9417060659499461,0.8194362542752683,standalone,The Weight of Feathers,Anna-Marie McLemore
2014-2018,0.4408244680851064,0.941924975296402,0.8195541927114046,series,Generation One,Pittacus Lore
2014-2018,0.44148936170212766,0.9421437609186604,0.819672131147541,blockbuster_franchise,An Illustrated History of Notable Shadowhunters and Denizens of Downworld,Cassandra Clare
2014-2018,0.4421542553191489,0.9423606081951609,0.8197900695836773,series,The Abyss Surrounds Us,Emily Skrutskie
2014-2018,0.4428191489361702,0.9425770018162712,0.8199080080198137,standalone,Daughter of the Burning City,Amanda Foody
2014-2018,0.4434840425531915,0.9427918695056146,0.82002594645595,series,The House on Cold Hill,Peter James
2014-2018,0.4441489361702128,0.9430048813319982,0.8202618233282226,series,Warrior Witch,Danielle L. Jensen
2014-2018,0.44481382978723405,0.9432176869513863,0.820379761764359,series,Clarity,Loretta Lost
2014-2018,0.4454787234042553,0.9434300389153842,0.8204977002004954,standalone,The Game of Love and Death,Martha Brockenbrough
2014-2018,0.4461436170212766,0.9436415248100009,0.8206156386366317,series,The Hidden Witch,Molly Ostertag
2014-2018,0.44680851063829785,0.9438515260142497,0.8207335770727681,series,The Land I Lost,Cassandra Clare
2014-2018,0.4474734042553192,0.9440611972873058,0.8208515155089043,standalone,Hour of the Bees,Lindsay Eagar
2014-2018,0.44813829787234044,0.9442707448361645,0.8212053308173134,series,Eternal,C.C. Hunter
2014-2018,0.4488031914893617,0.9444776529354804,0.8213232692534497,series,A Turn of Tides,Bella Forrest
2014-2018,0.449468085106383,0.9446844373105989,0.8214412076895861,series,Three,Kristen Simmons
2014-2018,0.45013297872340424,0.9448910979615202,0.8215591461257223,series,Making Friends,Kristen Gudsnuk
2014-2018,0.4507978723404255,0.9450963564048718,0.821795022997995,series,Everland,Wendy Spinale
2014-2018,0.45146276595744683,0.945299511536869,0.8219129614341314,series,The Vanishing Girl,Laura Thalassa
2014-2018,0.4521276595744681,0.9455020892892787,0.8222667767425403,series,Drop Dead Demons,A. Kirk
2014-2018,0.45279255319148937,0.9457038422137063,0.8223847151786767,series,The Stars Never Rise,Rachel Vincent
2014-2018,0.45345744680851063,0.9459055538967348,0.8225026536148131,series,Spill Zone,Scott Westerfeld
2014-2018,0.4541223404255319,0.9461070593727678,0.8227385304870858,series,Untamed,A.G. Howard
2014-2018,0.45478723404255317,0.9463084823660026,0.8228564689232221,standalone,Aquicorn Cove,Katie O'Neill
2014-2018,0.4554521276595745,0.94650978163504,0.8229744073593585,series,Serafina and the Splintered Heart,Robert Beatty
2014-2018,0.45611702127659576,0.9467102973174945,0.8230923457954947,series,A Dawn of Strength,Bella Forrest
2014-2018,0.456781914893617,0.9469094932751775,0.8234461611039038,series,Sparks Rise,Alexandra Bracken
2014-2018,0.4574468085106383,0.9471068746112998,0.8236820379761765,series,Day Zero,Kresley Cole
2014-2018,0.45811170212765956,0.9473031836710454,0.8240358532845854,series,Endgame,C.J. Daugherty
2014-2018,0.4587765957446808,0.9474992040409973,0.8241537917207218,series,The Silver Siren,Chanda Hahn
2014-2018,0.45944148936170215,0.9476947295141598,0.8243896685929945,standalone,And the Trees Crept In,Dawn Kurtagich
2014-2018,0.4601063829787234,0.9478892239523448,0.8249793607736762,series,The Hive Queen,Tui T. Sutherland
2014-2018,0.4607712765957447,0.9480835121835341,0.8255690529543578,series,Let the Storm Break,Shannon Messenger
2014-2018,0.46143617021276595,0.9482773880007325,0.8259228682627668,series,Frostbite,Adrienne Woods
2014-2018,0.4621010638297872,0.9484710988523344,0.8260408066989031,series,Why Is This Night Different from All Other Nights?,Lemony Snicket
2014-2018,0.4627659574468085,0.9486636961861604,0.8262766835711759,series,The Next Together,Lauren James
2014-2018,0.4634308510638298,0.9488559635887935,0.8265125604434486,series,Front Lines,Michael Grant
2014-2018,0.4640957446808511,0.949047571129041,0.8268663757518575,series,Thunderlight,Adrienne Woods
2014-2018,0.46476063829787234,0.9492388074966965,0.8269843141879939,series,Bitva na Hackhamské pláni,John Flanagan
2014-2018,0.4654255319148936,0.9494294252433655,0.8271022526241302,series,Winterspell,Claire Legrand
2014-2018,0.4660904255319149,0.9496200017486354,0.8272201910602666,series,Burn,Julianna Baggott
2014-2018,0.46675531914893614,0.9498105370125061,0.8274560679325392,series,Island of Dragons,Lisa McMann
2014-2018,0.46742021276595747,0.9500010310349777,0.8275740063686755,series,Rise and Fall,Eliot Schrefer
2014-2018,0.46808510638297873,0.9501902053326778,0.8276919448048119,series,The Empress,S.J. Kincaid
2014-2018,0.46875,0.9503792971475798,0.8279278216770846,series,Terminal,Kathy Reichs
2014-2018,0.46941489361702127,0.9505680177898899,0.828045760113221,series,Sinful Cinderella,Anita Valle
2014-2018,0.47007978723404253,0.9507555424316259,0.8283995754216299,series,Akarnae,Lynette Noni
2014-2018,0.47074468085106386,0.9509424896937744,0.8285175138577663,series,A Book of Spirits and Thieves,Morgan Rhodes
2014-2018,0.4714095744680851,0.9511292719903264,0.8286354522939026,series,Cast in Flame,Michelle Sagara
2014-2018,0.4720744680851064,0.9513160130454794,0.828753390730039,series,In the End,Demitria Lunetta
2014-2018,0.47273936170212766,0.951502630376435,0.8364193890789008,standalone,"Dodging Satan: My Irish/Italian, Sometimes Awesome, But Mostly Creepy, Childhood",Kathleen Zamboni McCormick
2014-2018,0.4734042553191489,0.9516889177761978,0.8365373275150372,series,"Ellie Jordan, Ghost Trapper",J.L. Bryan
2014-2018,0.4740691489361702,0.9518751226931623,0.8366552659511735,series,Lion Heart,A.C. Gaughen
2014-2018,0.4747340425531915,0.952061327610127,0.8368911428234461,series,Demon Road,Derek Landy
2014-2018,0.4753989361702128,0.9522474912856924,0.8370090812595825,series,Clean,Juno Dawson
2014-2018,0.47606382978723405,0.9524334075128632,0.8371270196957188,series,The Art of Breathing,T.J. Klune
2014-2018,0.4767287234042553,0.9526189938088412,0.8372449581318552,standalone,Frogkisser!,Garth Nix
2014-2018,0.4773936170212766,0.9528024767934647,0.8373628965679915,series,Waiting is Not Easy!,Mo Willems
2014-2018,0.47805851063829785,0.9529857948124919,0.8374808350041278,series,An End of Night,Bella Forrest
2014-2018,0.4787234042553192,0.9531687004175279,0.8377167118764005,series,Legend: The Graphic Novel,Marie Lu
2014-2018,0.47938829787234044,0.9533515235397658,0.8379525887486732,series,The Zodiac Legacy: Convergence,Stan Lee
2014-2018,0.4800531914893617,0.9535336867996179,0.8384243424932185,standalone,At the Edge of the Universe,Shaun David Hutchinson
2014-2018,0.480718085106383,0.9537153139212817,0.8430239415025357,series,Crossroads and the Dominion of Four,C. Toni Graham
2014-2018,0.48138297872340424,0.9538969410429455,0.8431418799386721,standalone,Roommates with Benefits,Nicole Williams
2014-2018,0.4820478723404255,0.9540781557506182,0.8432598183748083,series,The Apprentice's Quest,Erin Hunter
2014-2018,0.48271276595744683,0.9542593292168918,0.843495695247081,series,Perfect Lies,Kiersten White
2014-2018,0.4833776595744681,0.9544404202003672,0.8436136336832174,series,The Storyspinner,Becky Wallace
2014-2018,0.48404255319148937,0.9546209750456542,0.8438495105554901,series,Sea Spell,Jennifer Donnelly
2014-2018,0.48470744680851063,0.954800251407569,0.8440853874277627,standalone,The House with Chicken Legs,Sophie Anderson
2014-2018,0.4853723404255319,0.9549788266656989,0.844203325863899,series,Consequence,Shelly Crane
2014-2018,0.48603723404255317,0.9551573606824297,0.8443212643000354,series,The Tethered Mage,Melissa Caruso
2014-2018,0.4867021276595745,0.9553352760781739,0.8444392027361717,series,The Evertree,Marie Lu
2014-2018,0.48736702127659576,0.9555122429217386,0.8445571411723081,series,Whichwood,Tahereh Mafi
2014-2018,0.488031914893617,0.9556891272825052,0.8446750796084443,series,Wake of Vultures,Lila Bowen
2014-2018,0.4886968085106383,0.9558659704018727,0.8447930180445807,series,The Potion Diaries,Amy Alward
2014-2018,0.48936170212765956,0.9560428135212401,0.844910956480717,series,黒執事 XXI [Kuroshitsuji XXI],Yana Toboso
2014-2018,0.4900265957446808,0.9562185843642308,0.8451468333529898,series,Consequences: Opal & Origin,Jennifer L. Armentrout
2014-2018,0.49069148936170215,0.9563932004480465,0.8458544639698078,series,The Warden and the Wolf King,Andrew Peterson
2014-2018,0.4913563829787234,0.9565673628764721,0.8459724024059441,series,Whisper,Lynette Noni
2014-2018,0.4920212765957447,0.9567411953737048,0.8462082792782167,series,#Murdertrending,Gretchen McNeil
2014-2018,0.49268617021276595,0.9569149866295384,0.8463262177143531,series,The First Battle,Erin Hunter
2014-2018,0.4933510638297872,0.9570872931950042,0.8464441561504894,series,Luna of Mine,Quinn Loftis
2014-2018,0.4940159574468085,0.9572588986566851,0.8465620945866258,series,Immortal Fire,Annette Marie
2014-2018,0.4946808510638298,0.9574303803941688,0.8466800330227621,series,Witch's Pyre,Josephine Angelini
2014-2018,0.4953457446808511,0.9576011197864686,0.8467979714588985,series,Auferstehung,Derek Landy
2014-2018,0.49601063829787234,0.9577716529717727,0.8472697252034438,series,Hexed,Michelle Krys
2014-2018,0.4966755319148936,0.9579416087774895,0.8473876636395802,series,Phobos,Victor Dixen
2014-2018,0.4973404255319149,0.9581110696864169,0.8475056020757165,series,The Coveted,Laura Thalassa
2014-2018,0.49800531914893614,0.9582796645259631,0.8476235405118528,standalone,Gravity Falls: Journal 3,Alex Hirsch
2014-2018,0.49867021276595747,0.9584478057101191,0.8477414789479891,series,Heart of Thorns,Bree Barton
2014-2018,0.49933510638297873,0.9586152457904904,0.8478594173841255,series,Rise of the Isle of the Lost,Melissa de la Cruz
2014-2018,0.5,0.9587821084912741,0.8480952942563982,series,Five's Legacy,Pittacus Lore
2014-2018,0.5006648936170213,0.9589489711920579,0.8482132326925345,series,The Shadow Prince,Bree Despain
2014-2018,0.5013297872340425,0.9591153802374515,0.8483311711286708,series,The Twisted Ones,Scott Cawthon
2014-2018,0.5019946808510638,0.9592812119032575,0.8485670480009435,standalone,A World Without You,Beth Revis
2014-2018,0.5026595744680851,0.9594448990163101,0.8486849864370798,series,The Book of Phoenix,Nnedi Okorafor
2014-2018,0.5033244680851063,0.9596081324739726,0.8488029248732162,series,Sire,Jex Lane
2014-2018,0.5039893617021277,0.9597696750342716,0.8490388017454888,series,Sacrifice,Brigid Kemmerer
2014-2018,0.504654255319149,0.9599304340079876,0.8491567401816252,series,Contagion,Erin Bowman
2014-2018,0.5053191489361702,0.9600905331193179,0.8492746786177615,series,"Avatar: The Last Airbender: The Rift, Part 3",Gene Luen Yang
2014-2018,0.5059840425531915,0.9602505909892491,0.8493926170538979,standalone,The Price Guide to the Occult,Leslye Walton
2014-2018,0.5066489361702128,0.9604102364451893,0.8496284939261706,series,Willa of the Wood,Robert Beatty
2014-2018,0.507313829787234,0.9605690983145465,0.8506899398513976,series,Moonbreeze,Adrienne Woods
2014-2018,0.5079787234042553,0.9607276302527108,0.8509258167236703,series,Wildwood Imperium,Colin Meloy
2014-2018,0.5086436170212766,0.9608859147424804,0.8510437551598066,series,A Wind of Change,Bella Forrest
2014-2018,0.5093085106382979,0.9610437868182591,0.851161693595943,series,All Rights Reserved,Gregory Scott Katsoulis
2014-2018,0.5099734042553191,0.9612010402730511,0.8513975704682156,standalone,When the Sea Turned to Silver,Grace Lin
2014-2018,0.5106382978723404,0.9613582112450448,0.8516334473404883,series,The Eighth Day,Dianne K. Salerni
2014-2018,0.5113031914893617,0.961514763596052,0.8517513857766246,series,Landry Park,Bethany Hagen
2014-2018,0.511968085106383,0.9616712747056602,0.8521052010850336,series,Vitro,Jessica Khoury
2014-2018,0.5126329787234043,0.9618271671942816,0.8522231395211699,series,The Sand Warrior,Mark Siegel
2014-2018,0.5132978723404256,0.9619819874065264,0.8523410779573063,series,A Trail of Echoes,Bella Forrest
2014-2018,0.5139627659574468,0.9621364776875783,0.8524590163934426,series,黒執事 XX [Kuroshitsuji XX],Yana Toboso
2014-2018,0.5146276595744681,0.962290926727231,0.852930770137988,series,Undercover Princess,Connie Glynn
2014-2018,0.5152925531914894,0.9624449633528928,0.8530487085741243,series,The Dragonet Prophecy,Tui T. Sutherland
2014-2018,0.5159574468085106,0.9625987112887607,0.8531666470102607,series,Ogre Enchanted,Gail Carson Levine
2014-2018,0.5166223404255319,0.9627516343966466,0.853284585446397,series,Mother Knows Best,Serena Valentino
2014-2018,0.5172872340425532,0.9629029903313664,0.8534025238825333,series,The Sleeping Prince,Melinda Salisbury
2014-2018,0.5179521276595744,0.9630543050246871,0.8535204623186696,series,ЯED,Jennifer Anne Davis
2014-2018,0.5186170212765957,0.9632053722696132,0.853638400754806,standalone,The Scourge,Jennifer A. Nielsen
2014-2018,0.519281914893617,0.9633561920661446,0.8538742776270787,series,Return to Paradise,Pittacus Lore
2014-2018,0.5199468085106383,0.9635068881384787,0.853992216063215,series,Compete,Vera Nazarian
2014-2018,0.5206117021276596,0.9636570068312253,0.8541101544993513,standalone,Garvey's Choice,Nikki Grimes
2014-2018,0.5212765957446809,0.9638069605583756,0.854346031371624,series,A Soldier of Shadows,Bella Forrest
2014-2018,0.5219414893617021,0.963956584354333,0.8544639698077604,series,Dangerous Deception,Kami Garcia
2014-2018,0.5226063829787234,0.9641060844260929,0.8545819082438967,series,The Black Reckoning,John Stephens
2014-2018,0.5232712765957447,0.9642545534628754,0.8546998466800331,series,The Maid's War,Jeff Wheeler
2014-2018,0.523936170212766,0.964402775051263,0.8548177851161693,series,Nemesis,Anna Banks
2014-2018,0.5246010638297872,0.9645494707078839,0.855053661988442,blockbuster_franchise,The Infernal Devices: Clockwork Princess,Cassandra Clare
2014-2018,0.5252659574468085,0.9646961663645047,0.8551716004245784,series,Odin's Ravens,K.L. Armstrong
2014-2018,0.5259308510638298,0.9648427382969281,0.8552895388607147,series,Unspoken,C.C. Hunter
2014-2018,0.526595744680851,0.9649884441599704,0.8554074772968511,series,Miss Mabel's School for Girls,Katie Cross
2014-2018,0.5272606382978723,0.9651341500230127,0.8556433541691237,series,Dorothy Must Die: Stories,Danielle Paige
2014-2018,0.5279255319148937,0.9652798146446558,0.85576129260526,series,The Width of the World,David Baldacci
2014-2018,0.5285904255319149,0.9654247369211151,0.8558792310413964,series,Between the Spark and the Burn,April Genevieve Tucholke
2014-2018,0.5292553191489362,0.9655695767147762,0.8559971694775327,series,The Inventor's Secret,Andrea Cremer
2014-2018,0.5299202127659575,0.9657140040944461,0.8561151079136691,series,Princess Labelmaker to the Rescue!,Tom Angleberger
2014-2018,0.5305851063829787,0.9658583489913178,0.8564689232220781,series,The List,Patricia Forde
2014-2018,0.53125,0.9660014978876156,0.8565868616582144,series,The Impostor Queen,Sarah Fine
2014-2018,0.5319148936170213,0.9661446055425141,0.8567048000943508,series,How to Fight a Dragon’s Fury,Cressida Cowell
2014-2018,0.5325797872340425,0.9662873420248207,0.8568227385304871,series,Reign of the Fallen,Sarah Glenn Marsh
2014-2018,0.5332446808510638,0.96642995478293,0.8569406769666235,series,A Hero of Realms,Bella Forrest
2014-2018,0.5339095744680851,0.9665719489200527,0.8570586154027597,standalone,Nightbooks,J.A. White
2014-2018,0.5345744680851063,0.966712623332404,0.8571765538388961,series,Endsinger,Jay Kristoff
2014-2018,0.5352393617021277,0.9668519780199839,0.8575303691473051,blockbuster_franchise,"The Mortal Instruments, the Complete Collection: City of Bones; City of Ashes; City of Glass; City of Fallen Angels; City of Lost Souls; City of Heavenly Fire",Cassandra Clare
2014-2018,0.535904255319149,0.9669912914661647,0.8576483075834415,series,Queen Red Riding Hood’s Guide To Royalty,Chris Colfer
2014-2018,0.5365691489361702,0.9671294089117715,0.8577662460195777,series,A Vial of Life,Bella Forrest
2014-2018,0.5372340425531915,0.9672673613917817,0.8578841844557141,series,Guardian,A.J. Messenger
2014-2018,0.5378989361702128,0.9674052313889938,0.8580021228918504,series,The Traitor's Ruin,Erin Beaty
2014-2018,0.538563829787234,0.9675424827652193,0.8581200613279868,series,Ember Falls,S.D. Smith
2014-2018,0.5392287234042553,0.9676796516586466,0.8582379997641232,series,Illusive,Emily Lloyd-Jones
2014-2018,0.5398936170212766,0.9678166555864774,0.8584738766363958,standalone,Empress of All Seasons,Emiko Jean
2014-2018,0.5405585106382979,0.9679529584105235,0.8585918150725321,series,黒執事 XVIII [Kuroshitsuji XVIII],Yana Toboso
2014-2018,0.5412234042553191,0.9680892199931704,0.8587097535086685,series,Destined for Doon,Carey Corp
2014-2018,0.5418882978723404,0.9682253990930192,0.8588276919448048,series,Black Crow,J.L. Weil
2014-2018,0.5425531914893617,0.9683615781928678,0.8589456303809412,standalone,When Friendship Followed Me Home,Paul Griffin
2014-2018,0.543218085106383,0.9684973036373264,0.8591815072532138,standalone,Picture Us in the Light,Kelly Loy Gilbert
2014-2018,0.5438829787234043,0.9686328228747895,0.8592994456893501,series,Song of the Current,Sarah Tolcser
2014-2018,0.5445478723404256,0.9687680121810597,0.8595353225616228,series,Strange and Ever After,Susan Dennard
2014-2018,0.5452127659574468,0.9689030777631324,0.8596532609977592,series,Criminal Destiny,Gordon Korman
2014-2018,0.5458776595744681,0.9690378134140125,0.8597711994338955,series,Please Don't Tell My Parents I'm a Supervillain,Richard Roberts
2014-2018,0.5465425531914894,0.9691722603750987,0.8598891378700318,series,Five's Betrayal,Pittacus Lore
2014-2018,0.5472074468085106,0.9693064598877904,0.8600070763061681,standalone,Say Her Name,Juno Dawson
2014-2018,0.5478723404255319,0.9694393396757106,0.8601250147423045,series,Beware the Wild,Natalie C. Parker
2014-2018,0.5485372340425532,0.9695720957394336,0.8604788300507136,series,Raelia,Lynette Noni
2014-2018,0.5492021276595744,0.9697045218719637,0.8605967684868499,series,The Witch of Salt and Storm,Kendall Kulper
2014-2018,0.5498670212765957,0.9698365355905026,0.8607147069229862,blockbuster_franchise,Miss Peregrine's Peculiar Children Boxed Set (Miss Peregrine's Peculiar Children #1-3),Ransom Riggs
2014-2018,0.550531914893617,0.9699680131708532,0.8609505837952589,series,A Fork of Paths,Bella Forrest
2014-2018,0.5511968085106383,0.9700992020614101,0.8615402759759405,series,Tiger's Dream,Colleen Houck
2014-2018,0.5518617021276596,0.9702294423997875,0.8617761528482132,series,The Savior's Champion,Jenna Moreci
2014-2018,0.5525265957446809,0.970359352806972,0.8618940912843496,series,Wandfasted,Laurie Forest
2014-2018,0.5531914893617021,0.9704887270759683,0.862012029720486,series,"Wayward, Vol. 1: String Theory",Jim Zub
